Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
fm25,FM25,"<ul>
<li>Closed linear bearing with 25 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM25,108.8621688,,0,continue,manual,37.61,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm25.png?v=1697812587,1,"FM25, BRG 25MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm80,FM80,"<ul>
<li>Closed linear bearing with 80 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM80,2680.7309067,,0,continue,manual,342.60,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm80.png?v=1697812585,1,"FM80, BRG 80MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fma05,FMA05,"<ul>
<li>Closed linear bearing with 5 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FMA05,4.5359237,,0,continue,manual,18.56,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fma05.png?v=1697812583,1,"FMA05, BRG 5MM EURO S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fma20,FMA20,"<ul>
<li>Closed linear bearing with 20 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FMA20,54.4310844,,0,continue,manual,24.42,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fma20.png?v=1697812581,1,"FMA20, BRG 20MM EURO S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fma10,FMA10,"<ul>
<li>Closed linear bearing with 10 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FMA10,13.6077711,,0,continue,manual,20.58,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fma10.png?v=1697812579,1,"FMA10, BRG 10MM EURO S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fma12,FMA12,"<ul>
<li>Closed linear bearing with 12 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FMA12,18.1436948,,0,continue,manual,21.45,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fma12.png?v=1697812576,1,"FMA12, BRG 12MM EURO S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fma08,FMA08,"<ul>
<li>Closed linear bearing with 8 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Crowned, self-aligning out diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FMA08,9.0718474,,0,continue,manual,18.56,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fma08.png?v=1697812574,1,"FMA08, BRG 8MM EURO S/A",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm50,FM50,"<ul>
<li>Closed linear bearing with 50 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM50,625.9574706,,0,continue,manual,126.71,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm50.png?v=1697812572,1,"FM50, BRG 50MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm60,FM60,"<ul>
<li>Closed linear bearing with 60 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM60,1115.8372302,,0,continue,manual,214.13,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm60.png?v=1697812569,1,"FM60, BRG 60MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm40,FM40,"<ul>
<li>Closed linear bearing with 40 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM40,358.3379723,,0,continue,manual,72.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm40.png?v=1697812567,1,"FM40, BRG 40MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm30,FM30,"<ul>
<li>Closed linear bearing with 30 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM30,176.9010243,,0,continue,manual,63.21,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm30.png?v=1697812565,1,"FM30, BRG 30MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm20,FM20,"<ul>
<li>Closed linear bearing with 20 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM20,54.4310844,,-20,continue,manual,20.34,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm20.png?v=1697812563,1,"FM20, BRG 20MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm12,FM12,"<ul>
<li>Closed linear bearing with 12 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM12,18.1436948,,-12,continue,manual,17.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm12.png?v=1697812560,1,"FM12, BRG 12MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm10,FM10,"<ul>
<li>Closed linear bearing with 10 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM10,13.6077711,,0,continue,manual,17.15,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm10.png?v=1697812558,1,"FM10, BRG 10MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm16,FM16,"<ul>
<li>Closed linear bearing with 16 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM16,27.2155422,,0,continue,manual,19.94,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm16.png?v=1697812556,1,"FM16, BRG 16MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm08,FM08,"<ul>
<li>Closed linear bearing with 8 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM08,9.0718474,,-60,continue,manual,15.48,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm08.png?v=1697812553,1,"FM08, BRG 8MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fm05,FM05,"<ul>
<li>Closed linear bearing with 5 mm inner diameter </li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FM05,4.5359237,,0,continue,manual,15.48,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fm05.png?v=1697812551,1,"FM05, BRG 5MM EURO",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln48,FLN48,"<ul>
<li>Open linear bearing with 3.000 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN48,1850.6568696,,0,continue,manual,421.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln48.png?v=1697812549,1,"FLN48, BRG 3.000 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln32,FLN32,"<ul>
<li>Open linear bearing with 2.000 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN32,539.7749203,,-10,continue,manual,157.85,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln32.png?v=1697812546,1,"FLN32, BRG 2.000 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln40,FLN40,"<ul>
<li>Open linear bearing with 2.500 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN40,1056.8702221,,0,continue,manual,252.33,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln40.png?v=1697812544,1,"FLN40, BRG 2.500 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln64,FLN64,"<ul>
<li>Open linear bearing with 4.000 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN64,4476.9566919,,0,continue,manual,675.57,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln64.png?v=1697812542,1,"FLN64, BRG 4.000 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln24,FLN24,"<ul>
<li>Open linear bearing with 1.500 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN24,272.155422,,-8,continue,manual,90.20,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln24.png?v=1697812540,1,"FLN24, BRG 1.500 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln20,FLN20,"<ul>
<li>Open linear bearing with 1.250 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN20,172.3651006,,0,continue,manual,79.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln20.png?v=1697812537,1,"FLN20, BRG 1.250 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln16,FLN16,"<ul>
<li>Open linear bearing with 1.000 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN16,81.6466266,,0,continue,manual,47.52,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln16.png?v=1697812535,1,"FLN16, BRG 1.000 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln08,FLN08,"<ul>
<li>Open linear bearing with 0.500 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN08,13.6077711,,0,continue,manual,24.82,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln08.png?v=1697812533,1,"FLN08, BRG 0.500 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln12,FLN12,"<ul>
<li>Open linear bearing with 0.750 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN12,40.8233133,,-2,continue,manual,27.84,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln12.png?v=1697812531,1,"FLN12, BRG 0.750 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln10,FLN10,"<ul>
<li>Open linear bearing with 0.625 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN10,31.7514659,,0,continue,manual,26.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln10.png?v=1697812528,1,"FLN10, BRG 0.625 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
fln06,FLN06,"<ul>
<li>Open linear bearing with 0.375 in inner diameter</li>
<li>Precision running clearance, 0.0005"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLN06,4.5359237,,0,continue,manual,20.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/fln06.png?v=1697812526,1,"FLN06, BRG 0.375 OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn64,FLCN64,"<ul>
<li>Open linear bearing with 4.000 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN64,4476.9566919,,0,continue,manual,675.57,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn64.png?v=1697812523,1,"FLCN64, BRG 4.000 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn48,FLCN48,"<ul>
<li>Open linear bearing with 3.000 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN48,1850.6568696,,0,continue,manual,421.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn48.png?v=1697812521,1,"FLCN48, BRG 3.000 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn40,FLCN40,"<ul>
<li>Open linear bearing with 2.500 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN40,453.59237,,0,continue,manual,252.33,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn40.png?v=1697812518,1,"FLCN40, BRG 2.500 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn32,FLCN32,"<ul>
<li>Open linear bearing with 2.000 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN32,539.7749203,,-4,continue,manual,157.85,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn32.png?v=1697812516,1,"FLCN32, BRG 2.000 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn24,FLCN24,"<ul>
<li>Open linear bearing with 1.500 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN24,272.155422,,0,continue,manual,90.20,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn24.png?v=1697812514,1,"FLCN24, BRG 1.500 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn20,FLCN20,"<ul>
<li>Open linear bearing with 1.250 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN20,172.3651006,,0,continue,manual,79.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn20.png?v=1697812512,1,"FLCN20, BRG 1.250 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn16,FLCN16,"<ul>
<li>Open linear bearing with 1.000 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN16,81.6466266,,-8,continue,manual,47.52,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn16.png?v=1697812510,1,"FLCN16, BRG 1.000 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn12,FLCN12,"<ul>
<li>Open linear bearing with 0.750 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN12,40.8233133,,0,continue,manual,27.84,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn12.png?v=1697812508,1,"FLCN12, BRG 0.750 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc48,FLC48,"<ul>
<li>Closed linear bearing with 3.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC48,2227.1385367,,-8,continue,manual,342.60,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc48.png?v=1697812506,1,"FLC48, BRG 3.000 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn10,FLCN10,"<ul>
<li>Open linear bearing with 0.625 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN10,31.7514659,,0,continue,manual,26.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn10.png?v=1697812503,1,"FLCN10, BRG 0.625 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn06,FLCN06,"<ul>
<li>Open linear bearing with 0.375 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN06,4.5359237,,0,continue,manual,20.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn06.png?v=1697812501,1,"FLCN06, BRG 0.375 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flcn08,FLCN08,"<ul>
<li>Open linear bearing with 0.500 in inner diameter</li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLCN08,13.6077711,,0,continue,manual,24.82,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flcn08.png?v=1697812499,1,"FLCN08, BRG 0.500 COMP OPN",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc32,FLC32,"<ul>
<li>Closed linear bearing with 2.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC32,653.1730128,,-8,continue,manual,126.71,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc32.png?v=1697812497,1,"FLC32, BRG 2.000 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc64,FLC64,"<ul>
<li>Closed linear bearing with 4.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC64,5370.5336608,,-2,continue,manual,548.20,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc64.png?v=1697812495,1,"FLC64, BRG 4.000 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc40,FLC40,"<ul>
<li>Closed linear bearing with 2.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC40,1279.1304834,,0,continue,manual,214.13,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc40.png?v=1697812493,1,"FLC40, BRG 2.500 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc24,FLC24,"<ul>
<li>Closed linear bearing with 1.500 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC24,331.1224301,,-24,continue,manual,72.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc24.png?v=1697812491,1,"FLC24, SIMPLICITY PLAIN BEARING",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc20,FLC20,"<ul>
<li>Closed linear bearing with 1.250 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC20,208.6524902,,0,continue,manual,63.21,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc20.png?v=1697812488,1,"FLC20, BRG 1.250 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc16,FLC16,"<ul>
<li>Closed linear bearing with 1.000 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC16,104.3262451,,-58,continue,manual,37.61,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc16.png?v=1697812486,1,"FLC16, BRG 1.000 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc10,FLC10,"<ul>
<li>Closed linear bearing with 0.625 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC10,40.8233133,,0,continue,manual,19.94,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc10.png?v=1697812484,1,"FLC10, BRG 0.625 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc12,FLC12,"<ul>
<li>Closed linear bearing with 0.750 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC12,49.8951607,,-10,continue,manual,20.34,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc12.png?v=1697812482,1,"FLC12, BRG 0.750 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc04,FLC04,"<ul>
<li>Closed linear bearing with 0.250 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC04,4.5359237,,-54,continue,manual,15.48,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc04.png?v=1697812480,1,"FLC04, BRG 0.250 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc06,FLC06,"<ul>
<li>Closed linear bearing with 0.375 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC06,9.0718474,,-16,continue,manual,17.15,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc06.png?v=1697812478,1,"FLC06, BRG 0.375 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
flc03,FLC03,"<ul>
<li>Closed linear bearing with 0.1875 in inner diameter </li>
<li>Compensated running clearance, 0.0015"" per side</li>
<li>Straight outer diameter</li>
<li>Standard liner material with Aluminum outer shell</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,FLC03,453.59237,,0,continue,manual,15.48,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/flc03.png?v=1697812476,1,"FLC03, BRG 0.188 COMP",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
